"Name","Version","Package","Type","Size","Source"
"UltraEdit","20","CAS0040F","Package","33.5659894943237","\\lounaswps01\idrive\d907ats\6292\install"
"Quest Analytics Suite 2013.3","2013.3","CAS003F8","Package","1869.02439308167","\\lounaswps01\idrive\d907ats\6294\install"
"WinZip Command Line Support Add-On","4.0","CAS00501","Package","46.8689765930176","\\lounaswps01\idrive\d907ats\6311\Install"
"MAPA (Medicare Advantage Paperless Application)","11.1.57","CAS003EF","Package","5.04897594451904","\\lounaswps01\idrive\d907ats\6312\install"
"Visual Studio 2010 SP1 Team Foundation Server 2012","1","CAS003F1","Package","19.276065826416","\\lounaswps01\idrive\d907ats\6313\install"
"EG","5.1 Patch 16","CAS003E7","Package","30.25172996521","\\lounaswps01\idrive\d907ats\6316\install"
"Toad Data Point Base Edition 64 bit","3.2 (64 bit version)","CAS0045C","Package","173.698135375977","\\lounaswps01\idrive\d907ats\6317\install"
"SP PLUS","4.2.2","CAS003F7","Package","6.3400239944458","\\lounaswps01\idrive\d907ats\6318\Install"
" Humana PIMS 4.2 x64 Win7","4.2","CAS003EB","Package","7.89269161224365","\\lounaswps01\idrive\d907ats\6319\Install"
"UPCS","6.1.5 A2","CAS003F4","Package","18.271354675293","\\lounaswps01\idrive\d907ats\6325\install"
"MetaVance","Humana Custom Model 14.01","CAS0041E","Package","253.894315719604","\\lounaswps01\idrive\d907ats\6327\install"
"CCP","13.11.00","CAS00487","Package","11.7517347335815","\\lounaswps01\idrive\d907ats\6356\install"
"Data Systems NRx","19.1.12","CAS00472","Package","208.880860328674","\\lounaswps01\idrive\d907ats\6357\install"
"Adobe Reader XI w/11.0.05","11.0.05","CAS004CD","Package","210.644981384277","\\lounaswps01\idrive\d907ats\6358\install"
"Adobe Reader XI 11.0.05 - (Patch Only)","11.0.05","CAS00428","Package","20.9789323806763","\\lounaswps01\idrive\d907ats\6361\Install"
"Shockwave Player","12.0.4.144 APBS13-23","CAS0043D","Package","22.1159057617188","\\lounaswps01\idrive\d907ats\6364\Install"
"Office Professional Plus 2010 MS13-068 KB2794707","2010 MS13-068 KB2794707","CAS00458","Package","17.8193740844727","\\lounaswps01\idrive\d907ats\6367\Installl"
"Office Professional Plus 2010 MS13-085 KB2826033","2010 MS13-085 KB2826033","CAS00526","Package","53.2852964401245","\\lounaswps01\idrive\d907ats\6369\Install"
"Office Professional Plus 2010 MS13-085 KB2826023","2010 MS13-085 KB2826023","CAS004A6","Package","8.59807968139648","\\lounaswps01\idrive\d907ats\6370\Install"
"Office Professional Plus 2010 MS13-085 KB2826035","2010 MS13-085 KB2826035","CAS004A8","Package","4.71865272521973","\\lounaswps01\idrive\d907ats\6371\Install"
"Acrobat Professional XI w/11.0.05","11.0.05","CAS00467","Package","913.468363761902","\\lounaswps01\idrive\d907ats\6375\Install"
"Acrobat Professional XI 11.0.05 - (Patch only)","11.0.05","CAS00473","Package","136.702541351318","\\lounaswps01\Idrive\d907ats\6378\Install"
"Acrobat Standard XI w/11.0.05","11.0.05 APSB13-25","CAS00430","Package","804.382480621338","\\lounaswps01\idrive\d907ats\6379\Install"
"Acrobat Standard XI 11.0.05- (Patch only)","11.0.05","CAS0042E","Package","136.702707290649","\\lounaswps01\idrive\d907ats\6380\Install"
"Enterprise Platform (CEP) Dialog","1.2.1","CAS00445","Package","42.2354669570923","\\lounaswps01\idrive\d907ats\6381\install"
"1E NightWatchman client 6.5 Win8 x64","6.5","CAS0048E","Package","19.0560750961304","\\lounaswps01\idrive\d907ats\6394\install"
"DevCraft Complete","Q3 2013","CAS00504","Package","856.805794715881","\\lounaswps01\idrive\d907ats\6398\install"
"AHCA File Merge Utility","1","CAS0046B","Package","0.374105453491211","\\lounaswps01\idrive\d907ats\6411\install"
"Dynamics CRM for Outlook Rollup 15","5.00.9690.3731","CAS00478","Package","62.8186187744141","\\lounaswps01\idrive\d907ats\6412\install"
"Visual Studio 2012","Update 3","CAS00468","Package","2133.28407001495","\\lounaswps01\idrive\d907ats\6414\install"
"Flash Player","11.9.900.117","CAS003C5","Package","35.5488691329956","\\lounaswps01\idrive\d907ats\6418\Install"
"Python Tools 2.0 for Visual Studio 2013","2.0.11016.00","CAS004C3","Package","218.515391349792","\\lounaswps01\idrive\d907ats\6426\Install"
"IPNSWIN","180L","CAS00477","Package","14.134316444397","\\lounaswps01\idrive\d907ats\6438\install"
"Creative Cloud InCopy","9","CAS00485","Package","2669.77958488464","\\lounaswps01\idrive\d907ats\6446\install"
"Creative Cloud Flash","13","CAS0048C","Package","2567.37785339355","\\lounaswps01\idrive\d907ats\6448\install"
"Creative Cloud Audition","6","CAS004BA","Package","573.89671421051","\\lounaswps01\idrive\d907ats\6449\Install"
"Creative Cloud DreamWeaver","13","CAS004E0","Package","683.121467590332","\\lounaswps01\idrive\d907ats\6453\Install"
"Creative Cloud Bridge","6","CAS004B4","Package","721.106555938721","\\lounaswps01\idrive\d907ats\6454\Install"
"Creative Cloud Edge Animate","2","CAS004C4","Package","391.416899681091","\\lounaswps01\idrive\d907ats\6455\Install"
"Creative Cloud Fireworks","6","CAS004AB","Package","1003.36223983765","\\lounaswps01\idrive\d907ats\6456\Install"
"Creative Cloud Flash Builder","4.7","CAS00496","Package","3125.35573577881","\\lounaswps01\idrive\d907ats\6457\install"
"Creative Cloud Prelude","2","CAS004B2","Package","1078.40501594543","\\lounaswps01\idrive\d907ats\6459\Install"
"Creative Cloud SpeedGrade","6","CAS0051D","Package","441.644174575806","\\lounaswps01\idrive\d907ats\6460\install"
"WorkstationID (WKID)","7.0.6","CAS00499","Package","3.32040786743164","\\lounaswps01\idrive\d907ats\6468\install"
"Task Factory","v3.5.0.329_2012","CAS00476","Package","29.2279586791992","\\lounaswps01\idrive\d907ats\6469\install"
"Verint Impact 360 Full Client w/ Reg. 10.08.1928","10.08.1928","CAS00386","Package","65.5715465545654","\\lounaswps01\idrive\d907ats\6472\install"
"Check Management Viewer","1","CAS0049D","Package","6.37211418151855","\\lounaswps01\idrive\d907ats\6478\Install"
"Android SDK19","19","CAS004D9","Package","537.628561019897","\\lounaswps01\idrive\d907ats\6487\Install"
"Media Viewer","4.1.1","CAS004F8","Package","4.88358020782471","\\lounaswps01\idrive\d907ats\6491\Install"
"Hyperion Smart View For Microsoft Office","11.1.2.5","CAS00492","Package","134.746869087219","\\lounaswps01\idrive\d907ats\6493\install"
"Image Retrieval System","13","CAS004A2","Package","14.0858345031738","\\lounaswps01\idrive\d907ats\6494\Install"
"Flash Player","11.9.900.152 APSB13-26","CAS004BB","Package","35.551477432251","\\lounaswps01\idrive\d907ats\6523\Install"
"CODING AND REIMBURSEMENT SYSTEM/MRA","v6.17 SP3 Oct 2013","CAS0051A","Package","1230.50996780396","\\lounaswps01\idrive\d907ats\6527\install"
"Trusted Certificates for Zscaler (FireFox)","1.0","CAS004BC","Package","0.0754461288452148","\\lounaswps01\idrive\d907ats\6529\install"
"Windows PowerShell","4.0","CAS0051F","Package","18.4101457595825","\\lounaswps01\idrive\d907ats\6537\install"
"Incedo Workbench Utility","2.3.3.7","CAS004D0","Package","12.293285369873","\\lounaswps01\idrive\d907ats\6540\install"
"MSXML 4.0 SP3","4.0 SP3","CAS004F2","Package","2.32573413848877","\\lounaswps01\idrive\d907ats\6570\Install"
"Office Professional Plus 2010 MS13-091 KB2553284","2010 MS13-091 KB2553284","CAS004EF","Package","10.2865886688232","\\lounaswps01\idrive\d907ats\6572\Install"
"Office Professional Plus 2010 MS13-094 KB2837597","2010 MS13-094 KB2837597","CAS004F0","Package","17.9889736175537","\\lounaswps01\idrive\d907ats\6574\Install"
"AIR","3.9.0.1210","CAS00502","Package","17.2859029769897","\\lounaswps01\idrive\d907ats\6578\Install"
"Wings Client","7.1.5074.17122","CAS0051B","Package","15.937328338623","\\lounaswps01\idrive\d907ats\6581\install"
"PowerBroker Desktops","6.1","CAS00510","Package","23.4072637557983","\\lounaswps01\idrive\d907ats\6585\Install"
"Lync 2010 MS13-096 KB2899397 x86","2010 MS13-096 KB2899397","CAS0052B","Package","20.9704704284668","\\lounaswps01\idrive\d907ats\6607\Install"
"Office Professional Plus 2010 MS13-106 KB2850016","2010 MS13-106 KB2850016","CAS00520","Package","2.35177612304688","\\lounaswps01\idrive\d907ats\6608\Install"
"Windows Installer XML Toolset","3.5","HUM00223","Package","25.0714025497437","\\lounaswps01\idrive\d907ats\834\install"
"UAT Hosts File Update","10.0","CAS0019A","Package","0.00329875946044922","\\lounaswps01\idrive\d907ats\Argus\IPNS\Hosts Update\v10_0"
"UAT Hosts File Update","11.0","CAS00394","Package","0.00550651550292969","\\lounaswps01\idrive\D907ATS\Argus\IPNS\Hosts Update\v11_0"
"UAT Hosts File Update","9.0","HUM00233","Package","0.00183200836181641","\\lounaswps01\idrive\d907ats\Argus\IPNS\Hosts Update\v9_0"
"Perfect Service Wallpapers","1.0","CAS00275","Package","7.06296443939209","\\lounaswps01\idrive\D907ATS\Humana\PSWall\v1_0"
"GeoAccess Provider Directory Expert","4.0","CAS00226","Package","239.218712806702","\\lounaswps01\idrive\d907ats\Ingenix\direxprt\v4.0\install"
"Lync","2010 x64","CAS0025D","Package","54.9886608123779","\\lounaswps01\idrive\d907ats\msft\lync\2010x64"
"Lexmark WAH Printer Driver - Multi Model","3.0","CAS004AD","Package","230.56097984314","\\lounaswps01\idrive\Dept907.CIT\osd\Lexmark_WAH_Printer_Drivers"
"USMT Estimate","1.0","HUM0052B","Package","50.3404026031494","\\lounaswps01\idrive\dept907.cit\osd\packages\USMT"
"APIPA Fix for Windows 7","1.0","HUM00517","Package","0.000123977661132813","\\lounaswps01\idrive\dept914\humana\apIPAFIX"
"Autoupdateregfix","1.0","HUM00252","Package","0.00086212158203125","\\lounaswps01\Idrive\Dept914\Humana\Autoupfix"
"BufferPolicyRead","1.0","HUM00474","Package","0.000335693359375","\\lounaswps01\idrive\Dept914\Humana\BufferPolicyRead"
"Humana CRM URL Reg","","HUM00532","Package","0.000448226928710938","\\lounaswps01\Idrive\Dept914\Humana\CRMURLReg"
"CRM Configurationi Tracking Script","3.0","CAS004D2","Package","0.00296688079833984","\\lounaswps01\idrive\Dept914\Humana\CRMVersionCk"
"CRM Configuration Tracking Script","2.0","CAS004B9","Package","0.00296688079833984","\\lounaswps01\idrive\Dept914\Humana\CRMVersionCk"
"GoHome","3.1","CAS002CC","Package","4.56902408599854","\\lounaswps01\idrive\dept914\humana\gohome\v3.1"
"Admin Password Change","18","CAS00348","Package","2.89666271209717","\\lounaswps01\idrive\Dept914\Humana\HumADPW"
"Admin Password Change","17","HUM0052F","Package","2.89666271209717","\\lounaswps01\idrive\Dept914\Humana\HumADPW"
"Workstation Reboot","","HUM004F9","Package","0.000136375427246094","\\lounaswps01\idrive\dept914\Humana\Humana Workstation Reboot"
"Microsoft Lync 2010 Alt","1.0","HUM00374","Package","177.785663604736","\\lounaswps01\idrive\dept914\humana\lync"
"ODK Reg Fix","1.0","HUM0020D","Package","0.001220703125","\\lounaswps01\idrive\dept914\humana\office ODK fix"
"Printer Permissions Modification Script","1.0","CAS004DE","Package","0.277297973632813","\\lounaswps01\idrive\Dept914\Humana\PPS"
"Humana Reboot Manager Cleanup v1.1","","HUM00459","Package","11.0896663665771","\\lounaswps01\idrive\Dept914\Humana\RBTFX"
"RSA Fix","1.0","CAS0033C","Package","0.000505447387695313","\\lounaswps01\idrive\dept914\Humana\RSAFix"
"Workstation Reboot Placeholder","","CAS00479","Package","4.9591064453125E-05","\\lounaswps01\idrive\Dept914\Humana\SCCM Reboot"
"MS12-020 KB2621440 WinXPSP3","0","HUM000C7","Package","0.537105560302734","\\LOUNASWPS01\Idrive\Dept914\MSFT\KB\MS12-020_KB2621440_WinXPSP3"
"Microsoft Windows KB2685893 x64 Win7","","HUM0043E","Package","6.8353214263916","\\lounaswps01\idrive\Dept914\MSFT\SCCM Security Updates\Hotfixes\Windows 7 KB2685893 x64"
"MS13-008 KB2799329 XP IE7 Uninstall","","HUM003DA","Package","2.48498249053955","\\lounaswps01\idrive\Dept914\MSFT\SCCM Security Updates\MS13-008 KB2799329 XP IE7"
"WinMagic Recovery Fix","1.0","CAS004C5","Package","0.000241279602050781","\\lounaswps01\idrive\Dept914\MSFT\special\recoveryfix"
"Microsoft XML4 SP3 KB2758694","","CAS004ED","Package","1.97074890136719","\\lounaswps01\idrive\Dept914\MSFT\Updates SCCM 2012\Win7\Microsoft XML4 SP3 KB2758694"
"MS12-081 KB2758857 Win7","","CAS0054B","Package","10.0865602493286","\\lounaswps01\idrive\Dept914\MSFT\Updates SCCM 2012\Win7\MS12-081 KB2758857 Win7"
"Windows Update Agent 3.0  x64","","CAS004BD","Package","15.7915086746216","\\lounaswps01\idrive\Dept914\MSFT\Updates SCCM 2012\Windows Update Agent\Windows 7"
"Verint Multimedia 9 Uninstall","","HUM00434","Package","11.3607892990112","\\lounaswps01\Idrive\Dept914\Verint Multimedia Playback"
"Qualify","12.0 Win7 x64","ATS0055A","Package","75.7339191436768","\\lounaswps01\pdrive\d907ats\2104\Install"
"Lync 2010 MS12-039 KB2693282 x64","4.0.7577.4109","ATS00289","Package","18.7391605377197","\\lounaswps01\pdrive\d907ats\3935\Install"
"SolidWorks 2013 x64 Edition SP0","21.0.0.5024","CAS00517","Package","2979.20215320587","\\lounaswps01\pdrive\d907ats\3948\Install"
"PowerPoint Tweeter Tools","2.0","CAS00482","Package","1.59520053863525","\\lounaswps01\pdrive\d907ats\4063\install"
"GoToMeeting","5.5 XP Win7 x64","ATS004E3","Package","5.83727931976318","\\lounaswps01\pdrive\d907ats\4105\install"
"Visual Basic","MS12-060 KB2708437","ATS0052B","Package","9.81907653808594","\\lounaswps01\pdrive\d907ats\4162\install"
"Client","11.2g 32-bit","HUM00114","Package","413.457962036133","\\lounaswps01\pdrive\d907ats\4195\install"
"Office Standard Edition","2003 MS12-043 KB2687324 X86","ATS00238","Package","0.934164047241211","\\lounaswps01\pdrive\d907ats\4264\install"
"Contract Management Tools","2.8.3","ATS0040C","Package","2.86758804321289","\\lounaswps01\pdrive\d907ats\4705\install"
"XMetaL Customizations","1.1.3","ATS003AE","Package","1.564621925354","\\lounaswps01\pdrive\d907ats\4729\install"
"DB2 Data Server Client x86 XP","9.5","CAS004B5","Package","699.225080490112","\\lounaswps01\pdrive\d907ats\4731\install"
"Impact 360 Client (Multimedia Package)","10.4","ATS005AC","Package","36.4102258682251","\\lounaswps01\pdrive\d907ats\5057\Install"
"Reader Notification","1","ATS004E1","Package","0.0138921737670898","\\lounaswps01\pdrive\d907ats\5202\install"
"Office Professional Plus 2010 MS13-025 KB2760600","2010 MS13-025 KB2760600","CAS0011A","Package","11.013165473938","\\lounaswps01\pdrive\d907ats\5244\Install"
"Visio Premium","2010 w/13-023 KB2760762","CAS00271","Package","13.8250064849854","\\lounaswps01\pdrive\d907ats\5248\Install"
"SEE Help Desk","v8.2.1","CAS00550","Package","292.793616294861","\\lounaswps01\pdrive\d907ats\5264\Install"
"SEE Help Desk1","v8.2.1","CAS00552","Package","292.793616294861","\\lounaswps01\pdrive\d907ats\5264\Install"
"SysTrack Systems Management Agent","6.1.558 XP Win7 x64","ATS00547","Package","24.284969329834","\\lounaswps01\pdrive\d907ats\5298\install"
"Visual Enrollment","13.1","CAS00072","Package","1036.56604480743","\\lounaswps01\pdrive\d907ats\5302\install"
"BPMN 2.0 Modeler for Visio","4.0","ATS0056D","Package","13.3518199920654","\\lounaswps01\pdrive\d907ats\5414\install"
"JRE (Java Runtime Environment)","1.6.0_45","ATS0056C","Package","32.5810079574585","\\lounaswps01\pdrive\d907ats\5425\install"
"Lenovo InterVideo WinDVD 10","10","CAS001D5","Package","316.631590843201","\\LOUNASWPS01\pdrive\d907ats\5432\Install"
"Nomad Branch Admin Extensions","5.0","CAS00151","Package","5.81992530822754","\\lounaswps01\pdrive\d907ats\5469\install"
"HID SafeSign 3.0.33","3.0.33","CAS001C0","Package","16.8911447525024","\\lounaswps01\pdrive\d907ats\5560\install"
"HID SafeSign Admin 3.0.33","3.0.33","CAS001C1","Package","16.8911447525024","\\lounaswps01\pdrive\d907ats\5561\install"
"Visio Premium","2010 13-044 KB2810068","CAS0026B","Package","18.468056678772","\\lounaswps01\pdrive\d907ats\5617\Install"
"SQL Server Compact Edition","4.0","ATS005B2","Package","18.6759157180786","\\lounaswps01\pdrive\d907ats\5671\install"
"IrfanView(Local Install)","4.36","CAS003CC","Package","1.76953220367432","\\lounaswps01\pdrive\d907ats\5734\install"
"Benefits Selection (Humana)","6.3","CAS002BA","Package","253.208282470703","\\lounaswps01\pdrive\d907ats\5741\install"
"JRE (Java Runtime Environment)","1.7.0_25","CAS0013D","Package","60.3023567199707","\\lounaswps01\pdrive\d907ats\5775\Install"
"VoiceRite desktop client","3.7.53","CAS0032A","Package","66.1557989120483","\\lounaswps01\pdrive\d907ats\5849\Install"
"VoiceRite Desktop Client 3.7.53 Win8 x64","3.7.53","CAS00307","Package","66.1557989120483","\\lounaswps01\pdrive\d907ats\5849\install"
"Silverlight End User Runtime for Windows","v5.1.20513.0","CAS0028F","Package","32.7702140808105","\\lounaswps01\pdrive\d907ats\5862\install"
"Silverlight Toolkit v5 Dec 2011 w/MS13-052 ","KB2847559","CAS004CB","Package","117.663842201233","\\lounaswps01\pdrive\d907ats\5864\install"
"Silverlight Developer Runtime for Windows","5.1 13-052 KB2847559","CAS0029B","Package","25.9270401000977","\\lounaswps01\pdrive\d907ats\5865\Install"
"Access Enterprise","4.0.7","CAS0021C","Package","158.295316696167","\\lounaswps01\pdrive\d907ats\5895\install"
"SQO Full Client","11.1","CAS0036B","Package","63.0364198684692","\\lounaswps01\pdrive\d907ats\5905\install"
"AutoCAD","2014","CAS004F5","Package","4096.81003189087","\\lounaswps01\pdrive\d907ats\5919\install"
"AutoCAD","2014","CAS00231","Package","4096.81003189087","\\lounaswps01\pdrive\d907ats\5919\install"
"AutoCAD LT","2014","CAS00230","Package","2689.01730155945","\\lounaswps01\pdrive\d907ats\5920\install"
"Dot Fuscator","4.10.1","CAS0049F","Package","79.6186056137085","\\lounaswps01\pdrive\d907ats\5925\install"
"SQL Server Client","2012","CAS00471","Package","0.00835704803466797","\\lounaswps01\pdrive\d907ats\5928\Install\Install_Lite"
"Microsoft Update for Windows7 KB2732059 x64 Win7","KB2732059","CAS003A5","Package","0.431199073791504","\\lounaswps01\pdrive\d907ats\5948\Install"
"MOVE","2.6.2","CAS002EB","Package","21.3343553543091","\\lounaswps01\pdrive\d907ats\5954\install"
"Lync 2010 MS12-066 KB2726382/KB2741517  Win8 x 64","MS12-066 KB2726382/KB2741517","CAS003A7","Package","18.6604194641113","\\lounaswps01\pdrive\d907ats\5959\install"
"Android SDK Tools","22.05","CAS00470","Package","390.27566242218","\\lounaswps01\pdrive\d907ats\5961\Install"
"Android SDK Platform-Tools","18.01","CAS00484","Package","1.58438205718994","\\lounaswps01\pdrive\d907ats\5965\Install"
"Hyperion Essbase Client and Smartview Co-exist","6.5.7/11.1.2","CAS004EB","Package","0.0434627532958984","\\lounaswps01\pdrive\d907ats\5974\Install"
"ASE ODBC Driver 15.5","15.5","CAS002FC","Package","31.6627235412598","\\lounaswps01\pdrive\d907ats\5977\install"
"Desktop Gatherer","6.2.1","CAS00507","Package","4.77866268157959","\\lounaswps01\pdrive\d907ats\6002\install"
"Microsoft Office 2003 Primary Interop Assemblies","2003","CAS00331","Package","9.13424205780029","\\lounaswps01\pdrive\d907ats\6031\install"
"Microsoft WSE 2.0 SP3 Runtime","2.0","CAS003D8","Package","9.83324146270752","\\lounaswps01\pdrive\d907ats\6033"
"EDGE","7.8.6","CAS00341","Package","0.144598960876465","\\lounaswps01\pdrive\d907ats\6044\install"
"Softphone","1.0","CAS003C7","Package","22.9939126968384","\\lounaswps01\pdrive\d907ats\6068\Install"
"SetPoint","6.61.15","CAS003B6","Package","97.2514343261719","\\lounaswps01\pdrive\d907ats\6099\Install"
"Office Professional Plus 2010 MS13-074 KB2687423","2010 MS13-074 KB2687423","CAS003D4","Package","4.3403902053833","\\lounaswps01\pdrive\d907ats\6277\install"
"Digital Guardian 6.1.1.0648 Win7 x86 HumanaDesktop","6.1.1.0648","CAS003F3","Package","29.6073684692383","\\lounaswps01\pdrive\d907ats\6314\install\humana\desktop"
"Impact 360 Client (Full Package) - Reg Script","2.0","CAS004B8","Package","0.00896739959716797","\\lounaswps01\pdrive\d907ats\6339\install"
"Reader","XI w/11.0.05 APSB13-25","CAS0044E","Package","210.644981384277","\\lounaswps01\pdrive\d907ats\6358\install"
"Array SSL VPN Client","8.4.6.68","CAS00435","Package","5.82112884521484","\\lounaswps01\pdrive\d907ats\6385\install"
"Hotfix for Windows KB2721341","KB2721341","CAS00461","Package","1.56558036804199","\\lounaswps01\pdrive\d907ats\6417\source"
"JDK (Java Development Kit)","1.7.0_45","CAS00553","Package","250.631264686584","\\lounaswps01\pdrive\d907ats\6436\Install"
"Creative Cloud Muse","1.1","CAS00512","Package","308.559236526489","\\lounaswps01\pdrive\d907ats\6450\install"
"Creative Cloud Premiere Professional","7","CAS00513","Package","1538.2558555603","\\lounaswps01\pdrive\d907ats\6451\install"
"Creative Cloud After Effects","12","CAS004EA","Package","1626.71245002747","\\lounaswps01\pdrive\d907ats\6452\Install"
"Creative Coud Photoshop Lightroom","4","CAS004E8","Package","1130.39539527893","\\lounaswps01\pdrive\d907ats\6458\install"
"RoboHelp","APSB13-24","CAS004D6","Package","18.55530834198","\\lounaswps01\pdrive\d907ats\6463\Install"
"VeriMove","3.5","CAS00537","Package","102.132224082947","\\lounaswps01\pdrive\d907ats\6473\Install"
"Image Check","7.01.02","CAS004FE","Package","13.7465591430664","\\lounaswps01\pdrive\d907ats\6479\Install"
"System Center Configuration Manager (SCCM) Client","2012 CU3","CAS00545","Package","11.7915630340576","\\lounaswps01\pdrive\d907ats\6498\install"
"Sonicwall Global VPN Client","4.2.6.0305","CAS00525","Package","27.8919916152954","\\lounaswps01\pdrive\d907ats\6518\Install"
"DocumentDirect Client","4.4.1","CAS004E6","Package","243.735699653625","\\lounaswps01\pdrive\d907ats\6531\Install"
"The Tomcat","5.5.33","CAS004E5","Package","17.1352691650391","\\lounaswps01\pdrive\d907ats\6532\install"
"CPC View ActiveX","6.5.11","CAS00551","Package","1.11942100524902","\\lounaswps01\pdrive\d907ats\6555\Install"
"Firefox","24.1.1","CAS004D7","Package","21.7605381011963","\\lounaswps01\pdrive\d907ats\6556\Install"
"Pollev Presenter App","1","CAS004EC","Package","102.543386459351","\\lounaswps01\pdrive\d907ats\6564\Install"
"Office Professional Plus","2010 MS13-91 KB2760781","CAS004EE","Package","136.552716255188","\\lounaswps01\pdrive\d907ats\6573\Install"
"Adobe Reader XI 11.0.05  Win7 x86 Win8 x86","11.0.05","CAS00519","Package","252.840105056763","\\lounaswps01\pdrive\d907ats\6604\install"
"Adobe AIR","3.9.0.1380","CAS00538","Package","17.2924375534058","\\lounaswps01\pdrive\d907ats\6614\Install"
"Shockwave Player","12.0.7.148","CAS00544","Package","22.1348428726196","\\lounaswps01\pdrive\d907ats\6617\Install"
"Microsoft Visio Premium 2010","14.0.4763.1000","CAS0054C","Package","712.807538986206","\\lounaswps01\pdrive\d907ats\6658\install"
"Orca","5","CAS00521","Package","7.08706474304199","\\lounaswps01\pdrive\d907ats\MSFT\orca\v5_0_7069"
"1E BIOS Boot Scripts","","CAS0015D","Package","41.0569515228271","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\1E_BIOS_Boot_Scripts"
"1E ZTI User State Capture Settings","1.0","CAS0010E","Package","0.00960063934326172","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\1E_MDT_Settings_ZTI_UserState"
"1E MDT Toolkit","","CAS0015E","Package","65.7929763793945","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\1E_MDT_Toolkit"
"1E NMDS Settings","","CAS0018B","Package","0.000316619873046875","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\1E_NMDS_Settings"
"NomadBranch Q12464","5.0.100.48","CAS002AE","Package","1.12646484375","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\1E_NomadBranch_Q12464"
"1E PXELite Reg Settings","","CAS00190","Package","0.00124359130859375","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\1E_PXELite_Reg_Settings"
"1E Win7 Deployment Warning Msg","","CAS001EA","Package","0.295590400695801","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\1E_Win7WarningMsg"
"Base Image Desktop Icons","1.0","CAS002AC","Package","7.34329223632813E-05","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\BaseImageDesktopIcons"
"Remote User Credential Cache","1.1","CAS000DE","Package","0.852541923522949","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\CacheCredentials"
"CheckForAdvert","","CAS0024B","Package","0.00396537780761719","\\lounaswps01\pdrive\dept907.cit\osd\packages\CheckForAdvert"
"Configuration Manager Trace Log Tool x86","5.0.7084.1000","CAS002D5","Package","0.647064208984375","\\lounaswps01\pdrive\dept907.cit\osd\packages\CMTrace"
"ConfigMgr Cache Clean","1.0","CAS004A1","Package","0.00127792358398438","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\ConfigMgrCacheClean"
"ConfigMgr Cache Size","1.0","CAS000C7","Package","0.00447463989257813","\\lounaswps01\pdrive\dept907.cit\osd\packages\ConfigMgrCacheSize"
"ConfigMgr Copy Logs","1.0","CAS0051C","Package","0.000512123107910156","\\lounaswps01\pdrive\dept907.cit\osd\packages\CopyLogs"
"Copy Move Context","1.0","CAS002AA","Package","0.0008697509765625","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\CopyMoveContext"
"CPHP Reflections Files","1.0","CAS00277","Package","0.099609375","\\lounaswps01\pdrive\dept907.cit\osd\packages\CPHP_Reflections_files"
"CSS Desktop Icons","1.0","CAS001FE","Package","0.00685787200927734","\\lounaswps01\pdrive\dept907.cit\osd\packages\CSS_Desktop_Icons"
"Dell 360 ATI 3450 Video Driver Install","","CAS0043B","Package","216.883667945862","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\Dell_360_ATI_3450_Driver_Install"
"Desktop Icons","1.0","CAS00278","Package","0.00296592712402344","\\lounaswps01\pdrive\dept907.cit\osd\packages\Desktop_Icons"
"SecAdmin Desktop Icons","1.0","CAS00556","Package","3.47968196868896","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\DesktopIcons_SecAdmin"
"DMTMigration","2.0","CAS0013B","Package","73.8694791793823","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\DMTMigration"
"DMTMigration - USB","","CAS002CB","Package","24.2044534683228","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\DMTMigrationUSB"
"DomainViewer","1.0.0.0","CAS001FF","Package","0.15234375","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\DomainViewer"
"WKID Frontend","1.0","CAS004DF","Package","0.00287342071533203","\\lounaswps01\pdrive\dept907.cit\osd\packages\FrontEnd_offline"
"Humana Cares Desktop Icons","1.0","CAS00411","Package","2.86784934997559","\\lounaswps01\pdrive\Dept907.CIT\OSD\packages\HC_desktop_icons"
"eHLLAPI","3.05","CAS002CF","Package","2.39035415649414","\\lounaswps01\pdrive\dept907.cit\osd\packages\IBMEHLLAPIBridge"
"KB2758857","x64","CAS002AD","Package","10.0864572525024","\\lounaswps01\pdrive\dept907.cit\osd\packages\KB2758857"
"MarketPoint Desktop Files","1.0","CAS000E8","Package","2990.1748790741","\\lounaswps01\pdrive\dept907.cit\osd\packages\marketPoint_Desktop"
"MarketPoint Root Files","1.0","CAS000E9","Package","2327.42541217804","\\lounaswps01\pdrive\dept907.cit\osd\packages\MarketPoint_Root"
