"ClassName","PropertyName","PropertyValue","PropertyCimType","PropertyFlags","PropertyQualifiers","PropertyReferenceClassName"
"SMS_TaskSequence_RestoreUserStateAction","UsmtRestorePackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureSystemImageAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_CaptureSystemImageAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureSystemImageAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureSystemImageAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureSystemImageAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureSystemImageAction","SupportedEnvironment","WinPE","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureSystemImageAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureSystemImageAction","CaptureDestination",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureSystemImageAction","CapturePassword",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
